Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
645e542a1a839d7a7cd59336,6365b83b80397324720dc562,APPROVED,2023-05-12T14:59:00.438000Z,2023-05-12T15:30:15.448000Z,2023-05-15T15:44:50.546000,2023-05-12T15:30:16.553513Z,1876,NOCODE,1186,English,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645e545f4993625e85d7853f,561d98e03d7fe8000b0f5e09,RETURNED,2023-05-12T15:00:04.018000Z,2023-05-12T15:33:59.219000Z,,2023-05-12T15:34:00.673000Z,,NOCODE,4934,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
645e5467e274d9faf5882a97,5c0fcccc1f6f150001487111,APPROVED,2023-05-12T15:01:01.508000Z,2023-05-12T15:22:59.908000Z,2023-05-12T15:23:02.386000,2023-05-12T15:23:02.280931Z,1319,CJ5RNK30,4887,English,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645e5474c68542d26ce988e6,607ddc576718114dea38841c,APPROVED,2023-05-12T15:00:20.095000Z,2023-05-12T15:31:34.096000Z,2023-05-15T15:57:40.033000,2023-05-12T15:31:35.582898Z,1875,NOCODE,2850,English,58,Female,White,United States,United States,United States,English,No,Full-Time
645e5477423e618382882ad1,5ed559e5afbd830e2117ed55,APPROVED,2023-05-12T15:00:10.747000Z,2023-05-12T15:40:53.103000Z,2023-05-12T15:40:54.351000,2023-05-12T15:40:54.303434Z,2443,C3E2LD8X,4965,English,62,Male,White,United States,United States,United States,English,No,Full-Time
645e547988abf1629078744b,608c451be10e84b9fc005f3e,APPROVED,2023-05-12T15:00:19.238000Z,2023-05-12T15:40:26.203000Z,2023-05-12T15:40:28.890000Z,2023-05-12T15:40:31.509150Z,2407,C3E2LD8X,3922,English,72,Female,Black,United States,United States,United States,English,No,Part-Time
645e54905038562731698c04,5cb34fdb9a26a300017302d8,APPROVED,2023-05-12T15:00:38.536000Z,2023-05-12T15:23:36.795000Z,2023-05-12T15:23:38.308000,2023-05-12T15:23:38.188271Z,1379,C1ISGV6W,1705,English,76,Female,White,United Kingdom,United States,United States,English,No,Part-Time
645e5496a077ac3247d162cc,5bca53970f10750001d75a8d,APPROVED,2023-05-12T15:00:42.427000Z,2023-05-12T15:12:50.405000Z,2023-05-12T15:12:53.598000,2023-05-12T15:12:53.459682Z,728,CJ5RNK30,118,"English, Telugu",52,Female,Asian,India,United States,United States,Telugu,No,Full-Time
645ea4bbc9f7b45850778ea1,5ae8d6d79b283d00017ed289,AWAITING REVIEW,2023-05-12T20:43:20.368000Z,2023-05-12T21:12:37.622000Z,,2023-05-12T21:12:39.961951Z,1758,NOCODE,243,English,49,Male,White,United States,United States,United States,English,No,Full-Time
645ea908eb314efd0d733006,63d83ae132a2e28694dd8431,APPROVED,2023-05-12T21:01:04.401000Z,2023-05-12T21:24:48.933000Z,2023-05-12T21:24:50.323000,2023-05-12T21:24:50.202076Z,1425,C3E2LD8X,361,English,50,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
645eaf63e7b0fb04b4d32c22,5c1061cc7f73e20001186615,APPROVED,2023-05-12T21:29:39.362000Z,2023-05-12T21:50:51.281000Z,2023-05-12T21:51:03.016000Z,2023-05-12T21:51:07.404705Z,1272,C3E2LD8X,1271,"English, Korean, Spanish",29,Female,Asian,United States,United States,United States,Vietnamese,No,Full-Time
645eb0aa7dc4ab2754a16a93,615914a33224dc31f1045612,APPROVED,2023-05-12T21:33:38.029000Z,2023-05-12T22:00:50.094000Z,2023-05-12T22:00:50.856000,2023-05-12T22:00:50.731812Z,1633,C3E2LD8X,1517,English,62,Male,White,United States,United States,United States,English,No,Full-Time
645eb0e25322f8cb60698c01,5e5ae01d75f13d2efe7db45e,APPROVED,2023-05-12T21:34:34.680000Z,2023-05-12T22:12:46.637000Z,2023-05-15T15:53:18.268000,2023-05-12T22:12:49.042108Z,2292,NOCODE,1833,English,74,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645eb13b1d1e0dad119d40ba,5f24993238b9f80892adf099,APPROVED,2023-05-12T21:36:38.406000Z,2023-05-12T21:51:09.859000Z,2023-05-12T21:51:20.672000Z,2023-05-12T21:51:36.465553Z,872,C3E2LD8X,485,"English, Punjabi",33,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
645eb17a364118e7660f66fa,62d3864d8929960c0bd35335,APPROVED,2023-05-12T21:37:01.502000Z,2023-05-12T21:57:51.451000Z,2023-05-15T15:52:54.136000,2023-05-12T21:57:52.702422Z,1250,NOCODE,1562,English,58,Male,White,United States,United States,United States,English,No,Full-Time
645eb22eff5ed6fc6c27943d,5c330cefca23620001b262b1,APPROVED,2023-05-12T21:40:24.157000Z,2023-05-12T22:10:01.936000Z,2023-05-12T22:10:02.741000,2023-05-12T22:10:02.617165Z,1778,CJ5RNK30,3881,English,58,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645eb31fd072118e33ba0781,5c92870723bd7e001870138e,APPROVED,2023-05-12T21:44:16.795000Z,2023-05-12T22:19:43.560000Z,2023-05-15T15:52:26.144000,2023-05-12T22:19:46.062185Z,2127,NOCODE,4248,English,79,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645eb4395d1d2325099e7e1a,595bee9282be5500017ad683,APPROVED,2023-05-12T21:48:45.527000Z,2023-05-12T22:28:50.428000Z,2023-05-12T22:28:53.329000Z,2023-05-12T22:28:53.592280Z,2405,C1ISGV6W,1306,"French, English",65,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
645eb4fe34a9b1defb02c8b6,5b6f49b7d60bdd0001ade437,APPROVED,2023-05-12T21:52:04.133000Z,2023-05-12T22:12:05.970000Z,2023-05-12T22:12:08.032000,2023-05-12T22:12:08.099730Z,1202,C3E2LD8X,4862,English,67,Male,White,United States,United States,United States,English,No,Part-Time
645eb649b1a0cb2cd020d05a,5b233660648d5b0001b7de87,APPROVED,2023-05-12T21:57:45.290000Z,2023-05-12T22:40:21.847000Z,2023-05-12T22:40:25.041000,2023-05-12T22:40:24.926215Z,2557,C3E2LD8X,4612,English,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645eb77fcd828a638ff0553a,55b47001fdf99b615b12d66c,APPROVED,2023-05-12T22:02:55.502000Z,2023-05-12T22:50:28.699000Z,2023-05-12T22:50:29.575000,2023-05-12T22:50:29.465374Z,2854,CJ5RNK30,2485,English,63,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645eb8bbf62c48d55663ec4d,63eb13f36c0fe9ba20d45234,APPROVED,2023-05-12T22:08:00.706000Z,2023-05-12T22:50:03.805000Z,2023-05-15T15:52:13.911000,2023-05-12T22:50:04.547213Z,2524,NOCODE,456,English,58,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645ebb2e07d16a594920d083,608f2bae0ee0a74455533e4c,APPROVED,2023-05-12T22:18:34.139000Z,2023-05-12T22:47:39.371000Z,2023-05-12T22:47:42.061000Z,2023-05-12T22:47:42.510870Z,1746,CJ5RNK30,2500,English,59,Female,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645ebbc2f3fe7027da63ec49,629d16db307da2e64ea7b1e7,APPROVED,2023-05-12T22:22:55.761000Z,2023-05-12T22:47:22.802000Z,2023-05-12T22:47:25.941000,2023-05-12T22:47:25.792291Z,1468,CJ5RNK30,1931,English,64,Female,Asian,United States,United States,United States,English,No,Full-Time
645ebbe17c5ce4ab90080851,57d0badf28d5250001bdd9d2,APPROVED,2023-05-12T22:27:34.015000Z,2023-05-12T22:55:22.342000Z,2023-05-12T22:55:24.735000,2023-05-12T22:55:24.620335Z,1669,C3E2LD8X,2953,English,31,Female,Other,United States,United States,United States,English,No,Full-Time
645ebf97c1177c55d4d67cec,63eb78a1fc614fd7af392873,APPROVED,2023-05-12T22:37:11.302000Z,2023-05-12T23:02:46.093000Z,2023-05-12T23:02:47.699000,2023-05-12T23:02:47.585974Z,1535,C3E2LD8X,667,"Bengali, English, Hindi",58,Male,Asian,Bangladesh,United States,United States,English,No,Full-Time
645ebfbd4611c10b83d7d2f2,59e62b6277860e0001512e14,APPROVED,2023-05-12T22:37:57.407000Z,2023-05-12T23:14:16.183000Z,2023-05-12T23:14:16.910000,2023-05-12T23:14:16.805763Z,2179,CJ5RNK30,3982,"English, French, Spanish",69,Male,Mixed,Cuba,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645ec5ac6a79d3b341801d75,62ff26509176c97c9ceebc2b,APPROVED,2023-05-12T23:03:23.287000Z,2023-05-12T23:30:14Z,2023-05-12T23:30:14.822000,2023-05-12T23:30:14.708142Z,1611,CJ5RNK30,679,English,61,Male,Black,United States,United States,United States,English,No,Full-Time
6463f198d5d74bb44d805bf5,5eb087ed7f6d1e1232690d6a,APPROVED,2023-05-16T21:12:05.352000Z,2023-05-16T21:41:12.796000Z,2023-05-16T21:41:17.650000,2023-05-16T21:41:17.549680Z,1748,CJ5RNK30,1771,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64698469c85e1730ec1f35ba,63b7992d848592c307fe1e49,AWAITING REVIEW,2023-05-21T02:41:18.124000Z,2023-05-21T03:01:32.142000Z,,2023-05-21T03:01:34.634476Z,1215,NOCODE,1173,"English, Russian",59,Female,Other,Russian Federation,United States,United States,English,No,Full-Time
